CLASIFICACION;IMPUTACION;ID;ANIO;CIIU4;TAMANO;TEED;A001;A002;A003;A004;A005;A008;A009;A011;A012;A010;B001;B002;B003;B004;B005;B006;B007;B008;B009;B010;B011;B012;B013;B014;B015;B016;B017;B018;B019;B020;B021;B022;B023;B024;B025;B026;B027;B028;B029;B030;B031;B032;B033;B034;B035;B036;B037;B038;B039;B040;B041;B042;B043;B044;B045;B046;B047;B048;B049;C001;C002;C003;C004;C005;C006;C007;C008;C009;C010;C011;C012;C013;C014;C015;C016;C017;C018;C019;C020;C021;C022;D001;D002;D003;D004;D005;D006;D007;D008;D009;D010;D011;D012;D013;D014;D015;D016;D017;D018;D019;D020;D021;D022;D023;D024;D025;D026;D027;D028;D029;D030;D031;D032;D033;D034;D035;D036;D037;D038;D039;D040;D041;D042;D043;F001;F002;F003;F004;F005;F006;F007;F008;F009;F010;F011;F012;G001;G002;G003;G004;G005;G006;G007;G008;G009;G010;G011;G012;G013;G014;G015;G016;G017;G018;G019;G020;G021;G022;G023;G024;G025;G026;G027;G028;G029;G030;G031;G032;G033;G034;G035;G036;G037;G038;G039;G040;G041;G042;G043;G044;G045;G046;H001;H002;H003;H004;H005;H006;H007;H008;H009;H010;H011;H012;H013;H014;H015;H016;H017;H018;H019;H020;I001;I002;I003;I004;I005;I006;I007;I008;I009;I010;I011;I012;I013;I014;I015;I016;I017;I018;I019;I020;I021;I022;I023;I024;I025;I026;I027;I028;I029;I030;I031;I032;I033;I034;I035;I036;I037;I038;I039;I040;I041;I042;I043;I044;I045;I046;I047;I048;I049;I050;I051;I052;I053;I054;I055;I056;I057;I058;I059;I060;I061;I062;I063;I064;I065;I066;I067;I068;I069;I070;I071;I072;I073;I074;I075;I076;I077;I078;I079;I080;I081;J001;J002;J003;J004;J005;J006;J007;J008;J009;J010;J011;J012;J013;J014;J015;J016;J017;J018;J019;J020;J021;J022;J023;J024;J025;J026;J027;J028;J029;J030;J031;J032;J033;J034;J035;J036;J037;J038;J039;J040;J041;J042;J043;J044;J045;J046;J047;J048;J049;J050;J051;J052;J053;J054;J055;J056;J057;J058;J059;J060;J061;J062;J063;J064;J065;J066;J067;J068;J069;J070;J071;J072;J073;J074;J075;J076;J077;J078;J079;J080;J081;J082;J083;J084;J085;J086;J087;J088;J089;J090;J091;J092;J093;J094;J095;J096;J097;J098;J099;J100;J101;J102;J103;J104;J105;J106;J107;J108;J109;K001;K002;K003;K004;K005;K006;K007;K008;K009
A;0;139047;2019;35;1;1;10;100;0;0;4;1;7;121;7;244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;997299;160918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70139;0;0;0;0;0;7694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104253;0;21986;8080;152;13816;0;0;0;0;0;484;195782;0;0;0;0;0;407;123314;0;92;0;3561;0;90952;1408;305186;156645;921865;18978;268;81705;0;0;6538;875;1086;0;19658;0;12971;63039;0;0;0;0;0;0;10351;6115;0;0;0;0;10351;6115;0;0;0;0;0;0;0;0;176;2;555;0;0;0;0;0;0;0;0;0;2497;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4166;0;0;0;0;183099;0;0;2042;11156;0;119924;0;0;121000;0;0;0;13208;0;0;0;0;0;0;1;1;1;1;1;0;1;0;6;0;6;0;0;0;0;45;7;962;45;0;932;42;624;1787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;6;0;8;1;9;0;22712;27903;36656;87271;0;0;0;0;0;0;87271;0;0;0;8;1;9;14120.714;14120.714;0;6.4301977;0;6.4301977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;997299;0;0;0;0;0;30;0;0;0;0;0;160918;0;0;0;0;0;0;0;0;0;0;0;1158217;0;1158217;108364;405273;1158217;11156;1158217;483722;674495
A;1;142610;2019;35;1;1;2;100;0;0;4;1;7;0;0;360.99991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29598;4760011;1451399;132622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64172;0;0;0;0;0;27500;0;0;0;0;0;0;0;0;0;112458;0;0;0;0;0;0;0;0;0;64656;80481;0;580070;0;205763;200773;4073;45095;0;0;0;0;0;0;171326;225328;0;0;0;0;78120;745416;0;0;0;0;0;107143;0;2706085;5512;4494634;142;0;1598542;0;0;8207577;3155048;17023;0;192813;34160;0;-3139213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1731;0;0;0;0;0;0;0;0;0;12108;1;34000;16204;0;0;0;0;0;0;0;0;0;0;0;1545;0;0;2371;0;0;0;0;0;0;6110;0;0;178334;0;2662980;0;0;0;0;0;0;16661;0;43105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;45;0;2613;0;0;0;0;4;0;3;0;0;0;0;0;0;6878;0;0;0;0;0;0;0;0;0;0;6;0;6;0;6;0;0;0;104530;104530;0;0;3.5;0;0;0;104530;3.5;0;3.5;9.5;0;9.5;20802.281;13924.282;6878;6.4285712;5.4436102;6.065691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1774;15;64656;80481;0;0;0;0;0;0;0;0;131;0;0;0;0;0;4760011;0;0;0;0;0;275;0;0;0;0;0;1451399;0;0;0;0;0;0;0;0;0;0;0;6211410;145137;6373630;12961309;4044806;6373630;194995;6373630;2553628;3820002
A;0;142614;2019;35;1;1;12;100;0;0;5;1;7;0;0;360.99991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;419;45719;6407;1900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;288;0;152;0;1064;0;0;0;0;0;0;0;997;0;0;0;0;0;0;0;0;0;12960;3757;0;3527;0;632;9;83;80;0;0;0;56;0;7;640;1235;14;0;0;0;0;15;0;15;0;6;8;54;5;11676;55;14590;4;92;13738;0;400;66;1587;11;0;101;0;0;-1091;0;0;0;0;0;46;.071098469;.032705296;0;0;0;0;.071098469;46.032703;0;0;0;0;0;0;0;0;200;2;4;0;0;0;0;0;0;0;0;0;.50622112;1;1507;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;11629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;4;1;0;0;0;0;0;0;0;0;0;0;0;40;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;4;1;5;0;53;0;0;53;0;0;0;0;0;0;53;0;0;0;4;1;5;10314.283;10314.283;0;5.7142859;0;5.7142859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36967;21;12960;3757;0;0;0;0;0;240;0;0;103;0;0;33123;0;0;12596;0;0;38;0;0;1;0;0;4212;0;0;2195;0;0;0;0;0;37335;0;0;0;0;0;14791;16717;54445;15887;19998.506;54445;0;54445;24098.544921875;30346.455078125
A;0;142618;2019;35;6;0;12;100;0;0;5;1;7;0;0;360.99991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;304893;30774;15805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;677;0;0;0;0;0;0;0;0;0;5463;0;0;0;0;0;0;0;0;0;3171;85;0;19358;0;5088;0;0;0;0;0;0;0;1;0;13129;0;0;489;0;0;26;14542;3856;0;0;3;0;0;1;46317;1095;84547;71;9;55830;0;0;1691;23534;1;0;503;24024;156;22960;0;0;0;0;20.439388;11488;8.2801275;6145;0;0;0;0;28.719517;17633;0;0;0;0;0;0;0;0;0;0;0;0;2;1396887;106476;0;0;0;0;0;0;2;2127;1257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6768;0;0;4288;2709;14;0;0;31;1030;1476;43895;84;0;23;0;0;0;16476;0;645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;26;49;23;31;2;21;1;152;10;121;11;172548;72164;357052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46.5;24.5;26;1.5;136.5;10.5;0;209;36.5;245.5;209;36.5;245.5;601764;0;601764;0;6.7899661;6.7899661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32000;1;3171;85;0;0;0;0;0;1811;0;0;1125;0;0;195035;0;0;109858;0;0;2882;0;0;812;0;0;24578;0;0;6196;0;0;0;0;0;219613;0;0;0;0;0;116054;3256;351497;81135;158219;351497;1217;351497;162116.71875;189380.28125
A;0;142622;2019;35;0;0;4;100;0;0;4;1;7;0;0;319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61418;193022;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;1034;0;0;0;0;0;0;0;50530;0;0;0;0;0;0;0;0;0;0;0;0;1067;0;33460;28980;0;511;0;0;0;0;35;0;89956;0;0;0;0;0;0;10715;0;0;0;0;0;5420;0;445060;153;614290;0;1790;105903;0;0;376167;0;350;0;1397;0;0;-720053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;445060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;45;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5420;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;5370;5370;0;0;0;0;0;0;5370;0;0;0;1;0;1;2050.7144;2050.7144;0;6.4285717;0;6.4285717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;193022;0;0;0;0;0;1;0;0;0;0;0;380;0;0;0;0;0;0;0;0;0;0;0;193402;0;254820;483860;154885;254820;0;254820;217044;37776
A;0;142626;2019;35;1;0;4;100;0;0;4;1;7;0;0;360.99991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102136;6167055;321123;316744;0;0;0;0;2831;0;0;0;0;0;0;0;0;2831;0;1154789;0;0;0;0;0;256338;0;2953;0;0;0;0;0;0;0;1798349;0;0;0;0;0;0;0;0;0;92794;45251;0;426940;0;235084;0;0;1693;0;0;0;0;0;0;57925;101198;0;0;0;0;2923;703731;0;146;0;0;0;18398;0;446577;332399;1900074;268;18779;2419477;0;0;3940483;0;0;0;12717;5646;0;-1623376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444172;0;0;1834;0;0;571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;45;0;1287;0;0;0;1;0;1;0;2;0;2;0;1;0;1;0;2160;2160;2160;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;17111;0;17111;1;0;2;0;1;0;17111;4;0;4;5;0;5;8800.7139;2320.7136;6480;6.4285712;4.487536;4.8757429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1629;1216;92794;45251;0;0;0;0;0;0;0;0;109;0;0;0;0;0;6167055;0;0;0;0;0;87;0;0;0;0;0;321123;0;0;0;0;0;0;0;0;0;0;0;6488178;138045;6909889;6379007;786994;6912720;0;6912720;3484813;3427907
A;0;142630;2019;35;2;0;4;100;0;0;5;1;7;61;1;299.99991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8486;909;602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346;0;0;0;0;0;0;0;0;0;607;218;0;5339;0;260;49;0;20;0;0;0;2;0;0;16;430;0;0;0;0;0;451;0;0;0;127;0;0;0;1602;526;3483;1;4;4462;0;0;52;0;0;14;168;0;0;-9716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;.16637042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.25026661;463;0;7141;8642;1602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;5;1;4;0;4;0;5;0;5;0;14400;9600;12960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;4;0;5;0;0;14;1;15;14;1;15;36960;0;36960;0;8.213336;8.213336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13630;26;493;218;2240;0;114;0;54;0;17;0;18;0;5900;0;984;0;1602;0;97;0;12;0;0;0;825;0;84;0;0;0;0;0;1068;0;0;0;0;6725;0;0;1602;825;9997;4519;1830.1664;9997;-1038;9997;7870.41650390625;2126.58349609375
E;0;142634;2019;35;3;3;4;100;0;0;4;1;7;0;0;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1424411;1641250;195876;25955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;398155;0;0;0;0;0;0;0;0;0;538579;15820;63414;78977;0;68549;0;69;0;0;0;0;0;245;0;23024;5014;0;0;0;0;114309;226783;0;8212;0;5708;0;362374;0;554772;54926;1423985;0;8221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5917;1705;0;67;0;0;0;0;5917;1772;0;0;0;0;0;0;0;0;0;0;42159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;832823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;7;0;7;0;16;0;16;0;45;0;1323;45;0;514;45;634;4355;45;1783;6712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;7;0;16;0;25;0;25;45693;13829;125000;159150;343672;0;0;0;0;0;0;343672;0;0;0;25;0;25;2417;2417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554399;3287492;8221;879821;3287492;0;3287492;2434206;853286
A;0;142638;2019;35;0;0;4;100;0;0;4;1;7;0;0;360.99991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;501340;221581;24710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;621913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1318;0;483;0;0;0;0;0;0;0;0;0;6688;0;0;0;0;0;0;13607;0;0;0;0;0;106408;1117;67507;877949;1073759;4380;195;1;0;0;0;0;0;0;0;0;0;-90971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6931;0;0;0;0;0;0;0;0;0;0;0;0;4064;0;0;0;0;0;0;0;0;0;1;2916002;394040;0;0;0;0;0;0;0;0;0;76;0;0;61850;8282;35;0;3124;357;0;73869;7222;0;0;0;0;0;0;0;219950;59890;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;45;0;1616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;4380;0;0;0;0;0;2;0;0;0;0;0;2;0;2;0;104792;0;0;104792;0;0;0;0;2;0;104792;2;0;2;4;0;4;9021.4277;4641.4272;4380;6.4285712;6.0664835;6.2475276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;501340;0;0;0;0;0;8;0;0;0;0;0;221581;0;0;0;0;0;0;0;0;0;0;0;722921;0;747631;4576;1290350;747631;-23425;747631;427402;320229
A;1;142646;2019;35;0;0;12;100;0;0;4;1;7;0;0;360.99991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16552;8431312;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5504525;0;0;0;0;0;12154;0;21872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149160;0;0;485851;0;257334;23486;8902;886;0;0;0;0;0;4558;383392;113040;0;0;0;0;0;1699800;0;627;0;0;2819;97583;739;247179;56512;2896857;89;2865;4150465;0;0;10913578;44940;27028;0;111135;0;0;940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3640;0;0;0;0;0;0;0;0;0;0;0;0;1178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4845;0;0;0;0;5198;0;0;0;0;0;110769;0;0;131212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;1;0;0;0;0;0;0;0;45;0;2649;45;0;1623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;3;0;3;0;0;62475;30836;93311;0;0;0;0;0;0;93311;0;0;0;3;0;3;6962.1411;6962.1411;0;6.4285712;0;6.4285712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;149160;0;0;0;0;0;248;0;0;0;0;0;8431312;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;8432312;0;0;0;149160;8448864;15111937;937480;8448864;0;8448864;3139564;5309300
F;0;142654;2019;35;3;3;4;100;0;0;4;1;7;0;0;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2424840;9919741;700621;1106001;0;0;0;0;0;1259029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3522210;0;0;0;0;0;0;0;0;0;8651999;273282;0;1727924;0;20089;0;9720;0;0;0;0;691;0;0;11226;0;0;21164;0;0;579;555764;0;1690;0;0;0;252053;0;58067;1745529;2676572;0;0;0;0;0;0;878558;0;0;0;0;0;0;0;0;0;0;0;9899;17653;10452;0;0;0;0;17653;20351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;1;11;6;11;6;7;1;7;1;45;0;0;45;16;997;45;37;4958;45;5;1543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;11;6;7;1;21;8;29;0;34486;162047;48024;244557;0;0;0;0;0;0;244557;0;0;0;21;8;29;58;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8925281;15410232;878558;11615347;15410232;0;15410232;14796100;614132
F;0;142662;2019;35;0;0;10;100;0;0;4;1;7;0;0;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234985;8785457;1193263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2302;817;1059168;2610838;0;255774;39158;0;94766;0;0;0;0;0;0;630557;1256298;0;0;0;0;16385;1007561;0;0;0;0;0;0;0;4556002;177558;8034059;0;368809;0;0;0;0;94146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;45;0;0;45;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3119;10213705;462955;1680272;10213705;0;10213705;7342433;2871272
C;0;142666;2019;35;0;0;12;0;100;0;4;1;7;0;0;360.99991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5370485;171679376;21737932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246372;0;0;0;0;0;0;0;153703;0;0;0;0;0;0;0;88234784;0;0;0;0;0;0;0;0;0;89815192;19317872;0;2193973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3308697;1341175;0;0;0;0;3308697;1341175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;94;47096;0;0;0;0;0;0;0;0;0;1;306889984;80048888;0;0;0;0;0;0;0;0;0;5969112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1168000;3619;89815192;19317872;0;0;0;0;0;2804;0;0;0;0;0;171679376;0;0;0;0;0;3619;0;0;0;0;0;21737932;0;0;0;0;0;0;0;0;193417296;0;0;0;0;0;0;109133064;198787792;0;189229056;198787792;0;198787792;287594432;-88806640
A;0;142670;2019;35;0;0;12;100;0;0;5;1;7;0;0;360.99991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;623;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;595;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;1;0;18;0;0;6;0;0;0;0;0;0;18;71;0;0;0;0;58;0;0;0;0;0;0;27;0;191;2;391;0;14;266;0;0;190;0;1;0;8;0;0;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8279417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8279417;0;0;0;0;117;0;0;1;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;45;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;0;0;26;26;0;0;0;0;0;0;26;0;0;0;2;0;2;4641.4272;4641.4272;0;6.4285712;0;6.4285712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;623;0;0;0;0;0;13;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;687;1;687;470;120.82794;687;0;687;199.6558837890625;487.3441162109375
